base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
Bacteroides_caccae	Streptococcus_mitis	0.458099365234375	30.3249816894531	38.8123016357422	39.2704010009766
Bacteroides_caccae	PWY-6700:_queuosine_biosynthesis	0.458099365234375	18.0577087402344	26.4179382324219	26.8760375976562
Bacteroides_caccae	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	0.458099365234375	12.9967651367188	28.849609375	29.3077087402344
Bacteroides_caccae	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	0.458099365234375	23.7555236816406	25.8101501464844	26.2682495117188
Parvimonas_micra	Streptococcus_anginosus_group	9.57916259765625	37.8668823242188	35.0987701416016	44.6779327392578
Parvimonas_micra	Streptococcus_vestibularis	9.57916259765625	23.8902587890625	33.2124328613281	42.7915954589844
Parvimonas_micra	Actinomyces_odontolyticus	9.57916259765625	32.620361328125	26.2166595458984	35.7958221435547
Parvimonas_micra	Streptococcus_mitis	9.57916259765625	30.3249816894531	30.593017578125	40.1721801757812
PWY-5097:_L-lysine_biosynthesis_VI	Parvimonas_micra	5.0338134765625	9.57916259765625	25.7381591796875	30.77197265625
Barnesiella_intestinihominis	Streptococcus_anginosus_group	0.0001220703125	37.8668823242188	39.4060821533203	39.4062042236328
Barnesiella_intestinihominis	Streptococcus_oralis	0.0001220703125	27.8957824707031	28.1229248046875	28.123046875
Barnesiella_intestinihominis	Actinomyces_sp_oral_taxon_181	0.0001220703125	26.2251281738281	26.8964233398438	26.8965454101562
Barnesiella_intestinihominis	Streptococcus_vestibularis	0.0001220703125	23.8902587890625	35.9364471435547	35.9365692138672
Barnesiella_intestinihominis	Actinomyces_odontolyticus	0.0001220703125	32.620361328125	32.9897918701172	32.9899139404297
Barnesiella_intestinihominis	Streptococcus_mitis	0.0001220703125	30.3249816894531	37.8546295166016	37.8547515869141
Barnesiella_intestinihominis	PWY-6385:_peptidoglycan_biosynthesis_III_(mycobacteria)	0.0001220703125	15.4598693847656	25.369140625	25.3692626953125
Barnesiella_intestinihominis	PWY-6700:_queuosine_biosynthesis	0.0001220703125	18.0577087402344	26.4091491699219	26.4092712402344
Barnesiella_intestinihominis	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	0.0001220703125	12.9967651367188	29.0206909179688	29.0208129882812
Barnesiella_intestinihominis	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	0.0001220703125	23.7555236816406	25.7541198730469	25.7542419433594
Eubacterium_hallii	Streptococcus_anginosus_group	0.024566650390625	37.8668823242188	38.0271759033203	38.0517425537109
Eubacterium_hallii	Streptococcus_oralis	0.024566650390625	27.8957824707031	28.3706665039062	28.3952331542969
Eubacterium_hallii	Actinomyces_sp_oral_taxon_181	0.024566650390625	26.2251281738281	28.3425903320312	28.3671569824219
Eubacterium_hallii	Streptococcus_vestibularis	0.024566650390625	23.8902587890625	36.5094299316406	36.5339965820312
Eubacterium_hallii	Actinomyces_sp_S6_Spd3	0.024566650390625	25.7760925292969	26.6719970703125	26.6965637207031
Eubacterium_hallii	Streptococcus_mitis	0.024566650390625	30.3249816894531	37.4353332519531	37.4598999023438
Eubacterium_hallii	PWY-6387:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_I_(meso-diaminopimelate_containing)	0.024566650390625	18.1046447753906	26.5236511230469	26.5482177734375
Eubacterium_hallii	PWY-6700:_queuosine_biosynthesis	0.024566650390625	18.0577087402344	27.3830871582031	27.4076538085938
