Feature	IG
Prevotella_sp_CAG_520	0.949089050292969
Bifidobacterium_bifidum	4.42269134521484
Megamonas_funiformis_CAG_377	0.439315795898438
Enterobacter_cloacae_complex	0.207221984863281
Bacteroides_sp_OM08_11	0.468833923339844
Desulfovibrionaceae_bacterium	0.0096282958984375
Rothia_dentocariosa	0.949089050292969
Hafnia_paralvei	0.439315795898438
Leuconostoc_lactis	0.439315795898438
Klebsiella_variicola_CAG_634	-2.288818359375e-05
Lactococcus_petauri	0.0352096557617188
Lactococcus_garvieae	0.0352096557617188
Streptococcus_infantarius	0.0096282958984375
Clostridium_sp_CAG_253	0.292327880859375
Streptococcus_lutetiensis	0.114540100097656
Citrobacter_youngae	0.207221984863281
Weissella_confusa	0.256721496582031
Alistipes_inops	0.0138168334960938
Bacteroides_faecis_CAG_32	0.594306945800781
Citrobacter_freundii	0.930137634277344
Citrobacter_portucalensis	0.292327880859375
Citrobacter_braakii	0.594306945800781
Raoultella_ornithinolytica	0.439315795898438
Citrobacter_pasteurii	0.0096282958984375
Enterobacter_mori	1.54302978515625
Bacteroides_sp_OM05_12	0.149307250976562
Kluyvera_ascorbata	0.0096282958984375
Atopobium_rimae	7.15026092529297
Campylobacter_hominis	0.439315795898438
Klebsiella_michiganensis	0.0096282958984375
Citrobacter_werkmanii	0.344032287597656
Clostridium_celatum	1.52473449707031
Klebsiella_oxytoca	3.60704803466797
Eubacterium_callanderi	0.69049072265625
Eubacterium_nodatum	0.344032287597656
Prevotella_corporis	0.949089050292969
Raoultella_planticola	-2.288818359375e-05
Atopobium_parvulum	2.11656188964844
Actinomyces_sp_oral_taxon_414	1.52473449707031
Corynebacterium_matruchotii	-2.288818359375e-05
Corynebacterium_durum	0.114540100097656
Anaerofilum_sp_An201	0.594306945800781
Streptococcus_sinensis	0.0096282958984375
Butyribacterium_methylotrophicum	0.594306945800781
Abiotrophia_defectiva	0.0096282958984375
Granulicatella_elegans	0.022064208984375
Actinomyces_sp_oral_taxon_897	-2.288818359375e-05
Actinomyces_turicensis	0.0096282958984375
