cohort	run	base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
RubelMA_2020	0	Ruminococcaceae_bacterium_D5	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Holdemania_filiformis	Bacteroides_uniformis	2.29264831542969	10.0741882324219	26.3777618408203	28.67041015625
RubelMA_2020	0	Klebsiella_quasipneumoniae	Bacteroides_uniformis	0.342803955078125	10.0741882324219	28.5132522583008	28.8560562133789
RubelMA_2020	0	Granulicatella_adiacens	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Eubacterium_sp_CAG_180	Bacteroides_uniformis	0.20184326171875	10.0741882324219	28.3774871826172	28.5793304443359
RubelMA_2020	0	Enterococcus_avium	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969	28.2426910400391
RubelMA_2020	0	Gemella_sanguinis	Bacteroides_uniformis	0.0002593994140625	10.0741882324219	28.2006378173828	28.2008972167969
RubelMA_2020	0	Sanguibacteroides_justesenii	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969	28.2426910400391
RubelMA_2020	0	Cloacibacillus_porcorum	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Erysipelothrix_larvae	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	[Collinsella]_massiliensis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Bulleidia_extructa	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Ruminococcus_bromii	Bacteroides_uniformis	0.02264404296875	10.0741882324219	29.5192642211914	29.5419082641602
RubelMA_2020	0	Streptococcus_anginosus_group	Bacteroides_uniformis	1.00143432617188	10.0741882324219	27.6288223266602	28.630256652832
RubelMA_2020	0	Anaerofustis_stercorihominis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Clostridium_sp_CAG_299	Bacteroides_uniformis	0.0002593994140625	10.0741882324219	28.9015426635742	28.9018020629883
RubelMA_2020	0	Bacteroides_plebeius	Bacteroides_uniformis	2.86161804199219	10.0741882324219	25.4904174804688	28.3520355224609
RubelMA_2020	0	Firmicutes_bacterium_CAG_145	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Roseburia_intestinalis	Bacteroides_uniformis	1.54118347167969	10.0741882324219	26.7519607543945	28.2931442260742
RubelMA_2020	0	Collinsella_intestinalis	Bacteroides_uniformis	0.0002593994140625	10.0741882324219	28.2006378173828	28.2008972167969
RubelMA_2020	0	Harryflintia_acetispora	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Clostridium_citroniae	Bacteroides_uniformis	2.0745849609375	10.0741882324219	26.1814727783203	28.2560577392578
RubelMA_2020	0	Firmicutes_bacterium_CAG_170	Bacteroides_uniformis	0.166595458984375	10.0741882324219	28.7341003417969	28.9006958007812
RubelMA_2020	0	Morganella_morganii	Bacteroides_uniformis	0.514633178710938	10.0741882324219	27.8027496337891	28.3173828125
RubelMA_2020	0	Actinomyces_sp_ICM47	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Clostridium_asparagiforme	Bacteroides_uniformis	0.514633178710938	10.0741882324219	29.5704956054688	30.0851287841797
RubelMA_2020	0	Anaeromassilibacillus_sp_An250	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Parabacteroides_gordonii	Bacteroides_uniformis	1.3743896484375	10.0741882324219	27.0423812866211	28.4167709350586
RubelMA_2020	0	Enterorhabdus_caecimuris	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969	28.2426910400391
RubelMA_2020	0	Roseburia_sp_CAG_182	Bacteroides_uniformis	2.56524658203125	10.0741882324219	27.9264526367188	30.49169921875
RubelMA_2020	0	Bifidobacterium_longum	Bacteroides_uniformis	2.24205017089844	10.0741882324219	26.2110595703125	28.4531097412109
RubelMA_2020	0	Eubacterium_sulci	Bacteroides_uniformis	0.539840698242188	10.0741882324219	29.3330230712891	29.8728637695312
RubelMA_2020	0	Intestinimonas_butyriciproducens	Bacteroides_uniformis	1.35336303710938	10.0741882324219	26.8681411743164	28.2215042114258
