cohort	run	base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
MetaCardis_2020_a	1	Eubacterium_eligens	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	9.54302978515625	32.1055297851562	35.4951782226562	45.0382080078125
MetaCardis_2020_a	1	Firmicutes_bacterium_CAG_83	PWY-3841:_folate_transformations_II	5.5498046875	31.3742065429688	25.934814453125	31.484619140625
MetaCardis_2020_a	1	Dorea_longicatena	PWY-6609:_adenine_and_adenosine_salvage_III	0.8548583984375	27.3319091796875	30.3328857421875	31.187744140625
MetaCardis_2020_a	1	Dorea_longicatena	PWY-3841:_folate_transformations_II	0.8548583984375	31.3742065429688	32.1610717773438	33.0159301757812
MetaCardis_2020_a	1	Dorea_longicatena	PWY0-1319:_CDP-diacylglycerol_biosynthesis_II	0.8548583984375	12.2481079101562	25.541259765625	26.3961181640625
MetaCardis_2020_a	1	Dorea_longicatena	PWY-5667:_CDP-diacylglycerol_biosynthesis_I	0.8548583984375	19.7744750976562	27.157958984375	28.0128173828125
MetaCardis_2020_a	1	Dorea_longicatena	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.8548583984375	32.1055297851562	34.3191528320312	35.1740112304688
MetaCardis_2020_a	1	Oscillibacter_sp_57_20	PWY-6609:_adenine_and_adenosine_salvage_III	0.86627197265625	27.3319091796875	29.8661499023438	30.732421875
MetaCardis_2020_a	1	Oscillibacter_sp_57_20	PWY-3841:_folate_transformations_II	0.86627197265625	31.3742065429688	35.32275390625	36.1890258789062
MetaCardis_2020_a	1	Oscillibacter_sp_57_20	PWY0-1319:_CDP-diacylglycerol_biosynthesis_II	0.86627197265625	12.2481079101562	27.6444702148438	28.5107421875
MetaCardis_2020_a	1	Oscillibacter_sp_57_20	PWY-5667:_CDP-diacylglycerol_biosynthesis_I	0.86627197265625	19.7744750976562	29.4115600585938	30.27783203125
MetaCardis_2020_a	1	Oscillibacter_sp_57_20	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.86627197265625	32.1055297851562	39.4448852539062	40.3111572265625
MetaCardis_2020_a	1	Clostridium_sp_CAG_510	PWY-6609:_adenine_and_adenosine_salvage_III	1.467041015625	27.3319091796875	27.741943359375	29.208984375
