base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
Catenibacterium_mitsuokai	Blautia_hydrogenotrophica	0.16107177734375	25.5003662109375	28.3986968994141	28.5597686767578
Ruminococcus_torques	Gordonibacter_pamelaeae	5.01248168945312	14.6438446044922	27.9948577880859	33.0073394775391
Monoglobus_pectinilyticus	Gordonibacter_pamelaeae	0.0692901611328125	14.6438446044922	25.4808502197266	25.5501403808594
Monoglobus_pectinilyticus	Blautia_hydrogenotrophica	0.0692901611328125	25.5003662109375	26.0051422119141	26.0744323730469
Klebsiella_variicola	Gordonibacter_pamelaeae	1.21226501464844	14.6438446044922	25.4070892333984	26.6193542480469
Klebsiella_variicola	Blautia_hydrogenotrophica	1.21226501464844	25.5003662109375	25.6797637939453	26.8920288085938
Bilophila_wadsworthia	Gordonibacter_pamelaeae	0.000274658203125	14.6438446044922	29.5750122070312	29.5752868652344
Bilophila_wadsworthia	Blautia_hydrogenotrophica	0.000274658203125	25.5003662109375	27.0334320068359	27.0337066650391
Ruminococcus_sp_CAG_403	Gordonibacter_pamelaeae	4.4532470703125	14.6438446044922	25.3429107666016	29.7961578369141
Ruminococcus_sp_CAG_403	Blautia_hydrogenotrophica	4.4532470703125	25.5003662109375	26.2993316650391	30.7525787353516
Asaccharobacter_celatus	Gordonibacter_pamelaeae	4.67478942871094	14.6438446044922	26.7557220458984	31.4305114746094
Veillonella_parvula	Blautia_hydrogenotrophica	2.93721008300781	25.5003662109375	26.3754730224609	29.3126831054688
Parabacteroides_goldsteinii	Gordonibacter_pamelaeae	0.58013916015625	14.6438446044922	24.9918365478516	25.5719757080078
Parabacteroides_goldsteinii	Blautia_hydrogenotrophica	0.58013916015625	25.5003662109375	25.0381317138672	25.6182708740234
Bacteroides_intestinalis	Gordonibacter_pamelaeae	2.66419982910156	14.6438446044922	26.4662017822266	29.1304016113281
Bacteroides_intestinalis	Blautia_hydrogenotrophica	2.66419982910156	25.5003662109375	27.7917327880859	30.4559326171875
Lawsonibacter_asaccharolyticus	Gordonibacter_pamelaeae	0.084716796875	14.6438446044922	28.6016998291016	28.6864166259766
Lawsonibacter_asaccharolyticus	Blautia_hydrogenotrophica	0.084716796875	25.5003662109375	30.4845886230469	30.5693054199219
Ruminococcus_bicirculans	Gordonibacter_pamelaeae	0.0919342041015625	14.6438446044922	26.1053924560547	26.1973266601562
Ruminococcus_bicirculans	Blautia_hydrogenotrophica	0.0919342041015625	25.5003662109375	25.9053649902344	25.9972991943359
Ruminococcus_bicirculans	PWY-5100:_pyruvate_fermentation_to_acetate_and_lactate_II	0.0919342041015625	4.10249328613281	28.1211090087891	28.2130432128906
