Feature1	Feature2	IG
Atopobium_rimae	Desulfovibrio_sp_MES5	0.721542358398438
Atopobium_rimae	Dialister_micraerophilus	0.721542358398438
Atopobium_rimae	Dickeya_chrysanthemi	0.721542358398438
Atopobium_rimae	Dickeya_fangzhongdai	0.721542358398438
Atopobium_rimae	Dolosigranulum_pigrum	0.721542358398438
Atopobium_rimae	Dorea_sp_D27	0.721542358398438
Atopobium_rimae	Dysgonomonas_gadei	0.721542358398438
Atopobium_rimae	Dysgonomonas_mossii	0.721542358398438
Atopobium_rimae	Dysgonomonas_sp_37_18	0.721542358398438
Atopobium_rimae	ECASYN-PWY:_enterobacterial_common_antigen_biosynthesis	0.721542358398438
Atopobium_rimae	ENTBACSYN-PWY:_enterobactin_biosynthesis	0.721542358398438
Atopobium_rimae	Eikenella_sp_NML130454	0.721542358398438
Atopobium_rimae	Enhydrobacter_aerosaccus	0.721542358398438
Atopobium_rimae	Entamoeba_dispar	0.721542358398438
Atopobium_rimae	Entamoeba_histolytica	0.721542358398438
Atopobium_rimae	Enterobacter_soli	0.721542358398438
Atopobium_rimae	Enterobacter_sp_638	0.721542358398438
Atopobium_rimae	Enterobacter_sp_FS01	0.721542358398438
Atopobium_rimae	Enterococcus_asini	0.721542358398438
Atopobium_rimae	Enterococcus_canis	0.721542358398438
Atopobium_rimae	Enterococcus_cecorum	0.721542358398438
Atopobium_rimae	Enterococcus_devriesei	0.721542358398438
Atopobium_rimae	Enterococcus_dispar	0.721542358398438
Atopobium_rimae	Enterococcus_durans	0.721542358398438
Atopobium_rimae	Enterococcus_gallinarum	0.721542358398438
Atopobium_rimae	Enterococcus_gilvus	0.721542358398438
Atopobium_rimae	Enterococcus_italicus	0.721542358398438
Atopobium_rimae	Enterococcus_malodoratus	0.721542358398438
Atopobium_rimae	Enterococcus_mundtii	0.721542358398438
Atopobium_rimae	Enterococcus_phoeniculicola	0.721542358398438
Atopobium_rimae	Enterococcus_pseudoavium	0.721542358398438
Atopobium_rimae	Enterococcus_raffinosus	0.721542358398438
Atopobium_rimae	Enterococcus_sp_3H8_DIV0648	0.721542358398438
