Feature	IG	p_value	adjusted_p_value
Atopobium_deltae	1.10403442382812	0.216034914414629	1.0
Porphyromonas_sp_HMSC065F10	0.08367919921875	0.733409546309077	1.0
Parabacteroides_johnsonii	0.028350830078125	0.842850390131327	1.0
Streptococcus_mitis	30.3249816894531	8.945500920308639e-11	1.55293895976558e-07
Prevotella_bivia	1.21755981445312	0.193878514737414	1.0
Enterococcus_faecalis	8.60662841796875	0.0005519803980553	0.911319637189344
Scardovia_wiggsiae	7.16134643554688	0.0016280682416929	1.0
Actinomyces_sp_HPA0247	14.4059143066406	7.86323092627843e-06	0.0133360396509682
Firmicutes_bacterium_CAG_94	0.1961669921875	0.602029893842371	1.0
Abiotrophia_sp_HMSC24B09	6.2999267578125	0.0031240714892916	1.0
Butyricicoccus_pullicaecorum	0.003509521484375	0.944391689604496	1.0
Fusobacterium_mortiferum	1.24603271484375	0.188747361404302	1.0
Rothia_mucilaginosa	15.4861755371094	3.5970812987773e-06	0.0061222323705189
Aggregatibacter_segnis	0.01275634765625	0.894208090258392	1.0
Acidaminococcus_sp_CAG_542	0.01837158203125	0.873205408247357	1.0
Clostridioides_difficile	0.17889404296875	0.618487012264107	1.0
Shewanella_algae	3.0517578125e-05	0.994810329793722	1.0
Clostridium_bolteae_CAG_59	3.37725830078125	0.0304824753873382	1.0
Subdoligranulum_variabile	1.23556518554688	0.190615102153589	1.0
Lautropia_mirabilis	0.93963623046875	0.253736588122064	1.0
Acidaminococcus_fermentans	0.1961669921875	0.602029893842371	1.0
Desulfovibrio_sp_An276	3.0517578125e-05	0.994810329793722	1.0
Turicimonas_muris	0.859649658203125	0.274981381141578	1.0
Proteobacteria_bacterium_CAG_139	0.11456298828125	0.690247071985472	1.0
Tyzzerella_nexilis	9.57907104492188	0.000268336619679	0.446082707386802
Bacteroides_clarus	0.329498291015625	0.499131939603215	1.0
Fusobacterium_varium	6.13784790039062	0.003534206411833	1.0
Phascolarctobacterium_sp_CAG_266	8.98663330078125	0.0004161788250071	0.689192134211851
Bacteroides_faecichinchillae	2.00106811523438	0.0958023205204075	1.0
Clostridium_sp_chh4_2	0.01837158203125	0.873205408247357	1.0
Lactobacillus_paragasseri	7.46670532226562	0.0012940095532593	1.0
Lactobacillus_salivarius	15.6044616699219	3.30230108231914e-06	0.0056238187431894
Anaerotignum_lactatifermentans	0.52899169921875	0.391803280223531	1.0
Veillonella_sp_T11011_6	4.85012817382812	0.0095139765336641	1.0
Veillonella_dispar	3.51126098632812	0.0273648786950603	1.0
Allisonella_histaminiformans	1.09979248046875	0.216919256875304	1.0
Fusobacterium_ulcerans	0.000579833984375	0.977381622743476	1.0
Streptococcus_milleri	4.511474609375	0.0123896964490151	1.0
Aeromonas_veronii	3.0517578125e-05	0.994810329793722	1.0
Streptococcus_sp_F0442	10.1449279785156	0.0001767070757515	0.294570695277842
Megasphaera_micronuciformis	14.1761779785156	9.28887291738037e-06	0.015726061849125
Veillonella_tobetsuensis	3.30331420898438	0.0323591880817936	1.0
Prevotella_sp_CAG_520	0.00152587890625	0.963316164748532	1.0
Bifidobacterium_bifidum	0.018829345703125	0.871648990061047	1.0
Megamonas_funiformis_CAG_377	4.30694580078125	0.0145455495762679	1.0
Enterobacter_cloacae_complex	0.12689208984375	0.674912126209708	1.0
Bacteroides_sp_OM08_11	4.7020263671875	0.0106764452857463	1.0
Desulfovibrionaceae_bacterium	3.33172607421875	0.0316242195450349	1.0
Rothia_dentocariosa	10.6798706054688	0.0001191908988595	0.19976394648865
Hafnia_paralvei	0.00469970703125	0.935667296374593	1.0
Leuconostoc_lactis	0.1612548828125	0.63635067165822	1.0
Klebsiella_variicola_CAG_634	0.00726318359375	0.920071257952538	1.0
Lactococcus_petauri	0.549957275390625	0.38257765769738	1.0
Lactococcus_garvieae	0.549957275390625	0.38257765769738	1.0
Streptococcus_infantarius	3.90728759765625	0.0199455850743193	1.0
Clostridium_sp_CAG_253	1.24020385742188	0.18978477048055	1.0
Streptococcus_lutetiensis	0.08367919921875	0.733409546309077	1.0
Citrobacter_youngae	0.05938720703125	0.774166819402156	1.0
Weissella_confusa	5.79296875	0.0045989540685475	1.0
Alistipes_inops	4.60919189453125	0.0114784637308271	1.0
Bacteroides_faecis_CAG_32	0.58184814453125	0.369123575573115	1.0
Citrobacter_freundii	0.00152587890625	0.963316164748532	1.0
Citrobacter_portucalensis	0.528289794921875	0.392117619533741	1.0
Citrobacter_braakii	0.08367919921875	0.733409546309077	1.0
Raoultella_ornithinolytica	3.01324462890625	0.0409702725841003	1.0
Citrobacter_pasteurii	0.13531494140625	0.664933123815272	1.0
Enterobacter_mori	3.17486572265625	0.035911578665371	1.0
Bacteroides_sp_OM05_12	0.244171142578125	0.560700339911428	1.0
Kluyvera_ascorbata	0.549957275390625	0.38257765769738	1.0
Atopobium_rimae	19.1213684082031	2.62470027428157e-07	0.000449348686957
Campylobacter_hominis	0.08367919921875	0.733409546309077	1.0
Klebsiella_michiganensis	0.13531494140625	0.664933123815272	1.0
Citrobacter_werkmanii	0.030242919921875	0.83776167832736	1.0
Clostridium_celatum	0.165740966796875	0.631697562625283	1.0
Klebsiella_oxytoca	0.192840576171875	0.605125912973108	1.0
Eubacterium_callanderi	1.90899658203125	0.103782653512583	1.0
Eubacterium_nodatum	2.06179809570312	0.0909058365016185	1.0
Prevotella_corporis	1.38519287109375	0.165825238221761	1.0
Raoultella_planticola	1.23556518554688	0.190615102153589	1.0
Atopobium_parvulum	23.0844421386719	1.54027255526928e-08	2.65388961272897e-05
Actinomyces_sp_oral_taxon_414	0.93963623046875	0.253736588122064	1.0
Corynebacterium_matruchotii	0.48321533203125	0.413093904411527	1.0
Corynebacterium_durum	9.77655029296875	0.0002318986160465	0.386343094333542
Anaerofilum_sp_An201	1.10403442382812	0.216034914414629	1.0
Streptococcus_sinensis	0.010009765625	0.906227334782109	1.0
Butyribacterium_methylotrophicum	0.567047119140625	0.375283765561061	1.0
Abiotrophia_defectiva	4.71881103515625	0.0105376908604143	1.0
Granulicatella_elegans	12.963623046875	2.24249300851079e-05	0.0377860071934068
Actinomyces_sp_oral_taxon_897	0.48321533203125	0.413093904411527	1.0
Actinomyces_turicensis	0.00726318359375	0.920071257952538	1.0
Blautia_hydrogenotrophica	0.130096435546875	0.671070950315492	1.0
Eikenella_corrodens	0.567047119140625	0.375283765561061	1.0
Clostridium_hylemonae	0.426025390625	0.44218851116139	1.0
Clostridium_sp_D5	3.6904296875	0.0237059013045363	1.0
Bifidobacterium_breve	0.064300537109375	0.76527400231123	1.0
Cardiobacterium_valvarum	2.92559814453125	0.0440214153564365	1.0
Eggerthia_catenaformis	1.23556518554688	0.190615102153589	1.0
Actinobaculum_sp_oral_taxon_183	3.8797607421875	0.020386510458877	1.0
Oribacterium_parvum	17.1997680664062	1.04470167419511e-06	0.0017801716528284
Pseudopropionibacterium_propionicum	1.72402954101562	0.122112657638908	1.0
Streptococcus_sp_oral_taxon_058	3.81344604492188	0.0214906462386817	1.0
Dialister_invisus	1.432373046875	0.158792187141407	1.0
Actinomyces_oris	3.18496704101562	0.0356179765266297	1.0
