data_type,base_feature,contributing_feature,base_IG_1D_mean,total_IG_2D_mean,ig_difference_raw,ig_difference_pct,pair_ig_count
taxa,Clostridium_sp_AF34_13,Parvimonas_micra,41.544,383.352,341.809,822.77,6/28
taxa,Enterococcus_faecalis,Parvimonas_micra,23.391,364.809,341.417,1459.59,6/28
taxa,Senegalimassilia_anaerobia,Parvimonas_micra,25.307,366.607,341.3,1348.66,6/28
taxa,GGB9633_SGB15091,Peptostreptococcus_stomatis,16.923,358.114,341.19,2016.09,2/28
taxa,Morganella_morganii,Parvimonas_micra,36.93,378.114,341.184,923.87,6/28
taxa,GGB9642_SGB15119,Peptostreptococcus_stomatis,23.358,364.491,341.133,1460.43,2/28
taxa,Butyricimonas_virosa,Parvimonas_micra,23.313,364.284,340.971,1462.56,6/28
taxa,Catabacter_hongkongensis,Parvimonas_micra,21.565,362.516,340.951,1581.07,4/28
taxa,Fusobacterium_varium,Parvimonas_micra,23.59,364.371,340.781,1444.59,6/28
taxa,Clostridium_sp_AF34_13,Peptostreptococcus_stomatis,37.409,377.918,340.509,910.24,4/28
taxa,Megasphaera_micronuciformis,Peptostreptococcus_stomatis,23.257,363.624,340.367,1463.53,2/28
taxa,Bifidobacterium_dentium,Parvimonas_micra,31.158,371.506,340.348,1092.34,6/28
taxa,Faecalibacterium_prausnitzii,Peptostreptococcus_stomatis,27.148,367.453,340.305,1253.51,2/28
taxa,Lachnospira_sp_NSJ_43,Parvimonas_micra,29.347,369.61,340.264,1159.46,6/28
taxa,Clostridium_sp_AM49_4BH,Peptostreptococcus_stomatis,29.741,369.98,340.239,1144.01,4/28
taxa,Veillonella_parvula,Parvimonas_micra,26.726,366.813,340.087,1272.49,6/28
taxa,Slackia_isoflavoniconvertens,Parvimonas_micra,32.483,372.505,340.021,1046.75,6/28
taxa,Enterococcus_faecalis,Peptostreptococcus_stomatis,25.823,365.526,339.704,1315.53,2/28
taxa,Clostridium_sp_AF34_10BH,Peptostreptococcus_stomatis,30.823,370.418,339.595,1101.75,2/28
taxa,GGB3293_SGB4348,Parvimonas_micra,26.664,366.135,339.471,1273.13,4/28
taxa,Clostridium_leptum,Peptostreptococcus_stomatis,18.988,358.257,339.27,1786.8,2/28
taxa,Desulfovibrionaceae_bacterium,Parvimonas_micra,27.582,366.807,339.225,1229.88,6/28
taxa,Streptococcus_anginosus,Fusobacterium_nucleatum,88.824,427.987,339.163,381.84,22/28
taxa,Lactobacillus_crispatus,Peptostreptococcus_stomatis,24.902,363.155,338.253,1358.35,2/28
taxa,Bacteroides_fragilis,Parvimonas_micra,30.192,368.13,337.938,1119.3,6/28
taxa,Ruminococcus_torques,Parvimonas_micra,22.681,360.577,337.896,1489.8,2/28
taxa,Clostridium_perfringens,Parvimonas_micra,24.743,362.509,337.765,1365.07,6/28
taxa,Bifidobacterium_dentium,Peptostreptococcus_stomatis,29.443,367.012,337.57,1146.52,2/28
taxa,Escherichia_coli,Parvimonas_micra,46.219,383.67,337.451,730.12,6/28
taxa,Morganella_morganii,Peptostreptococcus_stomatis,36.023,373.273,337.25,936.21,4/28
taxa,Senegalimassilia_anaerobia,Peptostreptococcus_stomatis,26.353,363.347,336.994,1278.75,2/28
taxa,Desulfovibrio_piger,Peptostreptococcus_stomatis,27.982,364.386,336.404,1202.2,2/28
taxa,Clostridium_sp_AF34_10BH,Parvimonas_micra,35.365,371.59,336.226,950.73,6/28
taxa,Streptococcus_gallolyticus,Parvimonas_micra,42.862,378.852,335.989,783.88,6/28
taxa,GGB38171_SGB72433,Parvimonas_micra,41.991,377.976,335.985,800.14,6/28
taxa,Sutterella_wadsworthensis,Peptostreptococcus_stomatis,28.082,364.052,335.969,1196.38,2/28
taxa,Catabacter_hongkongensis,Peptostreptococcus_stomatis,24.21,360.179,335.969,1387.72,2/28
taxa,GGB1495_SGB2071,Peptostreptococcus_stomatis,23.194,358.497,335.303,1445.65,2/28
taxa,Fusobacterium_naviforme,Parvimonas_micra,35.85,370.973,335.123,934.8,6/28
taxa,Desulfovibrionaceae_bacterium,Peptostreptococcus_stomatis,31.025,365.447,334.423,1077.93,2/28
taxa,Phascolarctobacterium_succinatutens,Peptostreptococcus_stomatis,31.572,365.901,334.329,1058.94,4/28
taxa,Roseburia_hominis,Peptostreptococcus_stomatis,55.59,389.705,334.115,601.04,4/28
taxa,Clostridia_unclassified_SGB4367,Parvimonas_micra,34.696,368.654,333.958,962.51,6/28
taxa,Clostridium_perfringens,Peptostreptococcus_stomatis,25.557,359.278,333.721,1305.77,2/28
taxa,Adlercreutzia_equolifaciens,Peptostreptococcus_stomatis,40.087,373.72,333.633,832.27,4/28
taxa,GGB38171_SGB72433,Peptostreptococcus_stomatis,42.05,375.659,333.609,793.37,4/28
taxa,Clostridium_symbiosum,Peptostreptococcus_stomatis,33.007,366.164,333.157,1009.35,4/28
taxa,Butyricimonas_virosa,Peptostreptococcus_stomatis,27.353,358.932,331.579,1212.24,2/28
taxa,Slackia_isoflavoniconvertens,Peptostreptococcus_stomatis,33.687,364.844,331.158,983.06,2/28
taxa,Hungatella_hathewayi,Parvimonas_micra,35.484,366.388,330.904,932.55,6/28
taxa,Anaerococcus_obesiensis,Fusobacterium_nucleatum,166.179,496.826,330.647,198.97,26/28
taxa,Fusobacterium_naviforme,Peptostreptococcus_stomatis,40.29,369.396,329.107,816.85,4/28
taxa,Streptococcus_gallolyticus,Peptostreptococcus_stomatis,42.162,370.714,328.552,779.25,4/28
taxa,Solobacterium_SGB6833,Fusobacterium_nucleatum,103.906,431.993,328.087,315.75,24/28
taxa,Clostridia_unclassified_SGB4367,Peptostreptococcus_stomatis,37.027,363.943,326.916,882.91,2/28
taxa,Peptostreptococcus_SGB749,Parvimonas_micra,40.145,366.598,326.453,813.18,6/28
taxa,Escherichia_coli,Peptostreptococcus_stomatis,44.393,370.805,326.412,735.27,4/28
taxa,Anaerotignum_faecicola,Parvimonas_micra,50.359,376.712,326.354,648.06,6/28
taxa,Anaerotignum_faecicola,Peptostreptococcus_stomatis,46.784,372.363,325.579,695.91,4/28
taxa,Roseburia_hominis,Dialister_pneumosintes,54.958,378.651,323.693,588.98,6/28
taxa,Hungatella_hathewayi,Peptostreptococcus_stomatis,43.041,365.949,322.909,750.24,2/28
taxa,Porphyromonas_SGB1980,Peptostreptococcus_stomatis,59.918,381.267,321.349,536.31,4/28
taxa,Mogibacterium_timidum,Parvimonas_micra,43.191,363.029,319.839,740.53,4/28
taxa,Roseburia_intestinalis,Peptostreptococcus_stomatis,69.001,388.719,319.718,463.35,4/28
taxa,Eikenella_corrodens,Parvimonas_micra,85.509,404.549,319.04,373.11,8/28
taxa,Porphyromonas_SGB1980,Parvimonas_micra,65.379,383.963,318.584,487.29,6/28
taxa,Campylobacter_ureolyticus,Parvimonas_micra,78.897,395.031,316.134,400.69,8/28
taxa,Porphyromonas_asaccharolytica,Parvimonas_micra,70.024,384.64,314.616,449.29,6/28
taxa,Porphyromonas_asaccharolytica,Peptostreptococcus_stomatis,71.926,382.432,310.506,431.7,4/28
taxa,Campylobacter_ureolyticus,Peptostreptococcus_stomatis,78.525,387.809,309.284,393.87,4/28
taxa,Eikenella_corrodens,Dialister_pneumosintes,84.496,393.141,308.645,365.28,6/28
taxa,Peptostreptococcus_anaerobius,Parvimonas_micra,98.92,407.174,308.254,311.62,8/28
taxa,Peptostreptococcus_anaerobius,Peptostreptococcus_stomatis,100.867,407.946,307.079,304.44,4/28
taxa,Streptococcus_anginosus,Dialister_pneumosintes,50.265,355.759,305.494,607.77,2/28
taxa,Eikenella_corrodens,Peptostreptococcus_stomatis,83.195,387.725,304.53,366.04,4/28
taxa,Streptococcus_anginosus,Parvimonas_micra,76.227,377.507,301.28,395.24,6/28
taxa,Parvimonas_micra,Collinsella_aerofaciens,90.269,390.72,300.451,332.84,2/28
taxa,Parvimonas_micra,Lachnospiraceae_bacterium,90.269,389.922,299.653,331.95,2/28
taxa,Parvimonas_micra,Clostridiaceae_bacterium,90.269,387.778,297.509,329.58,2/28
taxa,Parvimonas_micra,Anaerotignum_faecicola,90.269,387.75,297.481,329.55,2/28
taxa,Parvimonas_micra,Clostridium_symbiosum,90.269,386.833,296.563,328.53,2/28
taxa,Parvimonas_micra,Fusobacterium_naviforme,90.269,386.688,296.418,328.37,2/28
taxa,Parvimonas_micra,Methanobrevibacter_smithii,90.269,385.083,294.814,326.59,2/28
taxa,Parvimonas_micra,Streptococcus_oralis,90.269,384.885,294.616,326.37,2/28
taxa,Parvimonas_micra,Ligilactobacillus_salivarius,90.269,384.156,293.887,325.57,2/28
taxa,Roseburia_intestinalis,Dialister_pneumosintes,73.618,365.438,291.82,396.4,4/28
taxa,Parvimonas_micra,Megasphaera_micronuciformis,90.269,381.972,291.702,323.15,2/28
taxa,Parvimonas_micra,Streptococcus_cristatus,90.269,381.012,290.743,322.08,2/28
taxa,Parvimonas_micra,Alistipes_putredinis,90.269,380.939,290.669,322.0,2/28
taxa,Parvimonas_micra,Clostridia_unclassified_SGB4367,90.269,380.542,290.272,321.56,2/28
taxa,Parvimonas_micra,GGB1266_SGB1699,90.269,380.493,290.224,321.51,2/28
taxa,Parvimonas_micra,Ruminococcus_lactaris,90.269,380.258,289.989,321.25,2/28
taxa,Parvimonas_micra,GGB3746_SGB5089,90.269,380.251,289.982,321.24,2/28
taxa,Parvimonas_micra,GGB1495_SGB2071,90.269,379.788,289.519,320.73,2/28
taxa,Parvimonas_micra,Christensenellaceae_bacterium,90.269,379.678,289.409,320.61,2/28
taxa,Parvimonas_micra,Blautia_wexlerae,90.269,379.456,289.187,320.36,2/28
taxa,Parvimonas_micra,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,90.269,379.259,288.99,320.14,2/28
taxa,Parvimonas_micra,GGB9642_SGB15119,90.269,379.181,288.911,320.06,2/28
taxa,Parvimonas_micra,Lachnospiraceae_unclassified_SGB4882,90.269,379.128,288.859,320.0,2/28
taxa,Parvimonas_micra,Ruminococcus_gnavus,90.269,378.984,288.715,319.84,2/28
taxa,Parvimonas_micra,Trueperella_pyogenes,90.269,378.759,288.49,319.59,2/28
taxa,Parvimonas_micra,Alistipes_onderdonkii,90.269,378.631,288.361,319.45,2/28
taxa,Parvimonas_micra,Lactobacillus_crispatus,90.269,378.567,288.297,319.37,2/28
taxa,Granulicatella_adiacens,Peptostreptococcus_stomatis,84.478,372.772,288.294,341.27,4/28
taxa,Parvimonas_micra,Bacteroides_fragilis,90.269,378.164,287.895,318.93,2/28
taxa,Granulicatella_adiacens,Parvimonas_micra,86.823,374.523,287.701,331.37,6/28
taxa,Parvimonas_micra,Odoribacter_splanchnicus,90.269,377.961,287.692,318.7,2/28
taxa,Parvimonas_micra,Blautia_sp_AF19_10LB,90.269,377.379,287.109,318.06,2/28
taxa,Parvimonas_micra,Paraprevotella_clara,90.269,376.938,286.669,317.57,2/28
taxa,Parvimonas_micra,GGB4603_SGB6367,90.269,376.86,286.591,317.48,2/28
taxa,Parvimonas_micra,Senegalimassilia_anaerobia,90.269,376.753,286.483,317.37,2/28
taxa,Parvimonas_micra,GGB3278_SGB4328,90.269,376.729,286.459,317.34,2/28
taxa,Parvimonas_micra,Streptococcus_parasanguinis,90.269,376.725,286.456,317.34,2/28
taxa,Parvimonas_micra,GGB9633_SGB15091,90.269,376.608,286.339,317.21,2/28
taxa,Parvimonas_micra,Bacteroidaceae_bacterium,90.269,376.396,286.127,316.97,2/28
taxa,Parvimonas_micra,Bacteroides_eggerthii,90.269,376.025,285.756,316.56,2/28
taxa,Streptococcus_anginosus,Peptostreptococcus_stomatis,89.208,374.888,285.68,320.24,4/28
taxa,Parvimonas_micra,Agathobaculum_butyriciproducens,90.269,375.833,285.564,316.35,2/28
taxa,Parvimonas_micra,Ruminococcus_bicirculans,90.269,375.812,285.543,316.32,2/28
taxa,Parvimonas_micra,Butyricimonas_virosa,90.269,375.806,285.536,316.32,2/28
taxa,Parvimonas_micra,Clostridium_sp_AF34_10BH,90.269,375.673,285.404,316.17,2/28
taxa,Parvimonas_micra,Fusobacterium_varium,90.269,375.601,285.332,316.09,2/28
taxa,Parvimonas_micra,Hungatella_hathewayi,90.269,375.581,285.312,316.07,2/28
taxa,Parvimonas_micra,Clostridia_unclassified_SGB6276,90.269,375.559,285.289,316.04,2/28
taxa,Parvimonas_micra,Dorea_sp_AF24_7LB,90.269,375.331,285.062,315.79,2/28
taxa,Parvimonas_micra,Desulfovibrionaceae_bacterium,90.269,375.137,284.868,315.58,2/28
taxa,Parvimonas_micra,Bacteroides_salyersiae,90.269,374.861,284.592,315.27,2/28
taxa,Parvimonas_micra,Barnesiella_intestinihominis,90.269,374.767,284.498,315.17,2/28
taxa,Parvimonas_micra,Flavonifractor_plautii,90.269,374.653,284.383,315.04,2/28
taxa,Parvimonas_micra,Actinomyces_sp_S6_Spd3,90.269,374.511,284.242,314.88,2/28
taxa,Parvimonas_micra,Olsenella_sp_GAM18,90.269,374.222,283.953,314.56,2/28
taxa,Parvimonas_micra,Lentisphaeria_bacterium,90.269,374.163,283.894,314.5,2/28
taxa,Parvimonas_micra,Intestinimonas_massiliensis,90.269,373.968,283.698,314.28,2/28
taxa,Parvimonas_micra,Clostridium_sp_AF27_2AA,90.269,373.94,283.671,314.25,2/28
taxa,Parvimonas_micra,Erysipelatoclostridium_ramosum,90.269,373.838,283.569,314.14,2/28
taxa,Parvimonas_micra,Candidatus_Cibiobacter_qucibialis,90.269,373.785,283.516,314.08,2/28
taxa,Parvimonas_micra,Limosilactobacillus_fermentum,90.269,373.739,283.469,314.03,2/28
taxa,Parvimonas_micra,Enterocloster_clostridioformis,90.269,373.642,283.373,313.92,2/28
taxa,Parvimonas_micra,Blautia_massiliensis,90.269,373.602,283.333,313.87,2/28
taxa,Parvimonas_micra,Phocaeicola_coprocola,90.269,373.565,283.296,313.83,2/28
taxa,Parvimonas_micra,Clostridium_sp_AF20_17LB,90.269,373.531,283.262,313.8,2/28
taxa,Parvimonas_micra,Holdemanella_biformis,90.269,373.506,283.237,313.77,2/28
taxa,Parvimonas_micra,Veillonella_atypica,90.269,373.473,283.204,313.73,2/28
taxa,Parvimonas_micra,Lachnospira_sp_NSJ_43,90.269,373.47,283.201,313.73,2/28
taxa,Parvimonas_micra,Butyricimonas_faecihominis,90.269,373.352,283.083,313.6,2/28
taxa,Parvimonas_micra,Ruminococcaceae_unclassified_SGB4191,90.269,373.294,283.025,313.53,2/28
taxa,Parvimonas_micra,Veillonella_parvula,90.269,373.27,283.001,313.51,2/28
taxa,Parvimonas_micra,Coriobacteriia_bacterium,90.269,373.262,282.993,313.5,2/28
taxa,Parvimonas_micra,Clostridia_unclassified_SGB14951,90.269,373.236,282.967,313.47,2/28
taxa,Parvimonas_micra,Faecalibacterium_prausnitzii,90.269,373.236,282.966,313.47,2/28
taxa,Parvimonas_micra,Bifidobacterium_dentium,90.269,373.207,282.937,313.44,2/28
taxa,Parvimonas_micra,Clostridium_perfringens,90.269,373.185,282.916,313.41,2/28
taxa,Parvimonas_micra,Actinomyces_sp_ICM47,90.269,373.142,282.872,313.36,2/28
taxa,Parvimonas_micra,Haemophilus_parainfluenzae,90.269,373.083,282.813,313.3,2/28
taxa,Parvimonas_micra,Parasutterella_excrementihominis,90.269,372.942,282.673,313.14,2/28
taxa,Parvimonas_micra,Abiotrophia_sp_HMSC24B09,90.269,372.923,282.654,313.12,2/28
taxa,Parvimonas_micra,Eubacterium_rectale,90.269,372.586,282.316,312.75,2/28
taxa,Parvimonas_micra,Peptostreptococcus_SGB749,90.269,372.584,282.315,312.75,2/28
taxa,Parvimonas_micra,Victivallis_vadensis,90.269,372.557,282.287,312.72,2/28
taxa,Parvimonas_micra,GGB51441_SGB71759,90.269,372.548,282.278,312.71,2/28
taxa,Parvimonas_micra,Alistipes_inops,90.269,372.244,281.975,312.37,2/28
taxa,Parvimonas_micra,GGB3293_SGB4348,90.269,372.22,281.951,312.34,2/28
taxa,Parvimonas_micra,Gemella_haemolysans,90.269,372.176,281.906,312.3,2/28
taxa,Parvimonas_micra,Coprobacter_secundus,90.269,372.016,281.746,312.12,2/28
taxa,Parvimonas_micra,Bacteroides_nordii,90.269,371.996,281.726,312.1,2/28
taxa,Parvimonas_micra,Phascolarctobacterium_faecium,90.269,371.93,281.661,312.02,2/28
taxa,Parvimonas_micra,Blautia_sp_OF03_15BH,90.269,371.867,281.598,311.95,2/28
taxa,Parvimonas_micra,Catenibacterium_sp_AM22_15,90.269,371.76,281.49,311.83,2/28
taxa,Parvimonas_micra,Lachnospiraceae_bacterium_OM04_12BH,90.269,371.687,281.417,311.75,2/28
taxa,Parvimonas_micra,Bacilli_unclassified_SGB6428,90.269,371.617,281.348,311.68,2/28
taxa,Parvimonas_micra,Clostridiaceae_bacterium_OM08_6BH,90.269,371.544,281.275,311.6,2/28
taxa,Solobacterium_SGB6833,Parvimonas_micra,105.52,386.795,281.275,266.56,8/28
taxa,Parvimonas_micra,Actinomyces_graevenitzii,90.269,371.332,281.063,311.36,2/28
taxa,Parvimonas_micra,Prevotella_sp_885,90.269,371.332,281.062,311.36,2/28
taxa,Parvimonas_micra,Ruminococcus_sp_JE7A12,90.269,371.304,281.035,311.33,2/28
taxa,Parvimonas_micra,GGB4277_SGB5832,90.269,371.271,281.002,311.29,2/28
taxa,Parvimonas_micra,Enterococcus_faecalis,90.269,371.122,280.853,311.13,2/28
taxa,Parvimonas_micra,Lachnospira_SGB5076,90.269,371.109,280.839,311.11,2/28
taxa,Parvimonas_micra,Clostridium_spiroforme,90.269,371.048,280.779,311.05,2/28
taxa,Parvimonas_micra,Clostridium_sp_AM33_3,90.269,370.977,280.708,310.97,2/28
taxa,Parvimonas_micra,Alistipes_indistinctus,90.269,370.821,280.552,310.79,2/28
taxa,Parvimonas_micra,Enterococcus_faecium,90.269,370.752,280.483,310.72,2/28
taxa,Parvimonas_micra,Clostridia_bacterium,90.269,370.738,280.469,310.7,2/28
taxa,Parvimonas_micra,Anaerobutyricum_hallii,90.269,370.707,280.438,310.67,2/28
taxa,Parvimonas_micra,Fusobacterium_mortiferum,90.269,370.68,280.411,310.64,2/28
taxa,Parvimonas_micra,Eubacterium_sp_AM28_29,90.269,370.647,280.378,310.6,2/28
taxa,Parvimonas_micra,GGB9634_SGB15095,90.269,370.631,280.362,310.58,2/28
taxa,Parvimonas_micra,GGB9557_SGB14966,90.269,370.629,280.36,310.58,2/28
taxa,Parvimonas_micra,Turicibacter_sanguinis,90.269,370.614,280.344,310.56,2/28
taxa,Parvimonas_micra,Dysosmobacter_sp_NSJ_60,90.269,370.58,280.311,310.53,2/28
taxa,Parvimonas_micra,Enterocloster_bolteae,90.269,370.457,280.188,310.39,2/28
taxa,Parvimonas_micra,Bacteroides_clarus,90.269,370.432,280.163,310.36,2/28
taxa,Parvimonas_micra,Lacrimispora_amygdalina,90.269,370.326,280.057,310.25,2/28
taxa,Parvimonas_micra,GGB4588_SGB6347,90.269,370.309,280.04,310.23,2/28
taxa,Parvimonas_micra,Lacrimispora_celerecrescens,90.269,370.241,279.971,310.15,2/28
taxa,Parvimonas_micra,GGB9595_SGB15019,90.269,370.185,279.916,310.09,2/28
taxa,Parvimonas_micra,GGB3486_SGB4658,90.269,370.182,279.913,310.09,2/28
taxa,Parvimonas_micra,GGB3005_SGB3996,90.269,370.142,279.873,310.04,2/28
taxa,Parvimonas_micra,Peptococcaceae_bacterium,90.269,370.096,279.827,309.99,2/28
taxa,Parvimonas_micra,Rothia_mucilaginosa,90.269,370.086,279.816,309.98,2/28
taxa,Parvimonas_micra,Catabacter_hongkongensis,90.269,369.95,279.681,309.83,2/28
taxa,Parvimonas_micra,Oscillibacter_sp_ER4,90.269,369.926,279.656,309.8,2/28
taxa,Parvimonas_micra,Mogibacterium_timidum,90.269,369.905,279.635,309.78,2/28
taxa,Parvimonas_micra,Actinomyces_SGB17168,90.269,369.891,279.622,309.76,2/28
taxa,Parvimonas_micra,Eisenbergiella_massiliensis,90.269,369.857,279.588,309.73,2/28
taxa,Parvimonas_micra,Alistipes_shahii,90.269,369.833,279.563,309.7,2/28
taxa,Parvimonas_micra,Lachnospira_pectinoschiza,90.269,369.802,279.533,309.67,2/28
taxa,Parvimonas_micra,GGB4584_SGB6338,90.269,369.702,279.433,309.55,2/28
taxa,Parvimonas_micra,Scardovia_wiggsiae,90.269,369.589,279.319,309.43,2/28
taxa,Parvimonas_micra,Blautia_schinkii,90.269,369.563,279.293,309.4,2/28
taxa,Parvimonas_micra,Opitutales_bacterium,90.269,369.467,279.197,309.29,2/28
taxa,Parvimonas_micra,Romboutsia_timonensis,90.269,369.444,279.175,309.27,2/28
taxa,Parvimonas_micra,GGB9615_SGB15053,90.269,369.318,279.049,309.13,2/28
taxa,Parvimonas_micra,Phocaeicola_plebeius,90.269,369.301,279.032,309.11,2/28
taxa,Parvimonas_micra,Bifidobacterium_longum,90.269,369.216,278.947,309.02,2/28
taxa,Parvimonas_micra,Veillonella_rogosae,90.269,369.212,278.943,309.01,2/28
taxa,Parvimonas_micra,Clostridium_sp_AF32_12BH,90.269,369.174,278.904,308.97,2/28
taxa,Parvimonas_micra,GGB9778_SGB15398,90.269,369.13,278.861,308.92,2/28
taxa,Parvimonas_micra,GGB2977_SGB3959,90.269,369.078,278.808,308.86,2/28
taxa,Parvimonas_micra,Tyzzerella_nexilis,90.269,369.048,278.779,308.83,2/28
taxa,Parvimonas_micra,Bacteroides_caccae,90.269,369.019,278.75,308.8,2/28
taxa,Parvimonas_micra,Bifidobacterium_breve,90.269,368.884,278.615,308.65,2/28
taxa,Parvimonas_micra,Bacteroides_faecis,90.269,368.882,278.612,308.65,2/28
taxa,Parvimonas_micra,GGB9059_SGB13976,90.269,368.836,278.567,308.6,2/28
taxa,Parvimonas_micra,Prevotella_stercorea,90.269,368.81,278.541,308.57,2/28
taxa,Parvimonas_micra,Lachnospiraceae_unclassified_SGB4894,90.269,368.696,278.427,308.44,2/28
taxa,Parvimonas_micra,GGB9646_SGB15123,90.269,368.666,278.396,308.41,2/28
taxa,Parvimonas_micra,Phocaeicola_dorei,90.269,368.624,278.354,308.36,2/28
taxa,Parvimonas_micra,Veillonella_dispar,90.269,368.59,278.321,308.32,2/28
taxa,Parvimonas_micra,GGB9603_SGB15035,90.269,368.586,278.316,308.32,2/28
taxa,Parvimonas_micra,Phocaeicola_vulgatus,90.269,368.553,278.283,308.28,2/28
taxa,Parvimonas_micra,Limosilactobacillus_reuteri,90.269,368.535,278.266,308.26,2/28
taxa,Parvimonas_micra,Intestinibacter_bartlettii,90.269,368.535,278.266,308.26,2/28
taxa,Parvimonas_micra,Clostridium_SGB6179,90.269,368.511,278.242,308.24,2/28
taxa,Parvimonas_micra,Lactobacillus_mucosae,90.269,368.48,278.211,308.2,2/28
taxa,Fusobacterium_nucleatum,Ruminococcus_torques,177.948,456.136,278.189,156.33,2/28
taxa,Parvimonas_micra,Erysipelotrichaceae_bacterium,90.269,368.397,278.128,308.11,2/28
taxa,Parvimonas_micra,Alistipes_finegoldii,90.269,368.38,278.111,308.09,2/28
taxa,Parvimonas_micra,GGB9186_SGB14125,90.269,368.264,277.995,307.96,2/28
taxa,Parvimonas_micra,Megasphaera_sp_BL7,90.269,368.174,277.905,307.86,2/28
taxa,Parvimonas_micra,Clostridium_leptum,90.269,368.144,277.874,307.83,2/28
taxa,Parvimonas_micra,GGB3463_SGB4621,90.269,368.112,277.843,307.79,2/28
taxa,Parvimonas_micra,Streptococcus_lutetiensis,90.269,368.097,277.828,307.78,2/28
taxa,Parvimonas_micra,Firmicutes_bacterium_AF16_15,90.269,368.044,277.775,307.72,2/28
taxa,Parvimonas_micra,Bacilli_unclassified_SGB6540,90.269,367.985,277.716,307.65,2/28
taxa,Parvimonas_micra,Dialister_hominis,90.269,367.985,277.715,307.65,2/28
taxa,Parvimonas_micra,Eubacterium_siraeum,90.269,367.941,277.672,307.6,2/28
taxa,Parvimonas_micra,Acidaminococcus_fermentans,90.269,367.89,277.621,307.55,2/28
taxa,Peptostreptococcus_anaerobius,Dialister_pneumosintes,98.549,375.098,276.549,280.62,6/28
taxa,Anaerococcus_obesiensis,Parvimonas_micra,166.413,441.191,274.778,165.12,24/28
taxa,Anaerococcus_obesiensis,Peptostreptococcus_stomatis,166.971,440.625,273.653,163.89,24/28
taxa,Fusobacterium_nucleatum,Anaerostipes_hadrus,177.948,448.557,270.61,152.07,2/28
taxa,Fusobacterium_nucleatum,Actinomyces_sp_S6_Spd3,177.948,447.601,269.653,151.54,2/28
taxa,Fusobacterium_nucleatum,Actinomyces_graevenitzii,177.948,447.564,269.617,151.51,2/28
taxa,Fusobacterium_nucleatum,GGB4596_SGB6358,177.948,447.226,269.278,151.32,2/28
taxa,Solobacterium_SGB6833,Peptostreptococcus_stomatis,110.788,379.662,268.874,242.69,4/28
taxa,Fusobacterium_nucleatum,Enterococcus_faecalis,177.948,446.756,268.809,151.06,2/28
taxa,Fusobacterium_nucleatum,Clostridium_sp_AF36_4,177.948,446.016,268.069,150.64,2/28
taxa,Fusobacterium_nucleatum,Bacteroides_clarus,177.948,445.505,267.558,150.36,2/28
taxa,Fusobacterium_nucleatum,Clostridia_bacterium,177.948,444.948,267.0,150.04,2/28
taxa,Fusobacterium_nucleatum,Lachnospiraceae_bacterium_BX3,177.948,444.811,266.863,149.97,2/28
taxa,Fusobacterium_nucleatum,Catabacter_hongkongensis,177.948,444.716,266.768,149.91,2/28
taxa,Fusobacterium_nucleatum,Lachnospiraceae_unclassified_SGB4882,177.948,444.478,266.531,149.78,2/28
taxa,Fusobacterium_nucleatum,Christensenellaceae_bacterium,177.948,444.16,266.213,149.6,2/28
taxa,Fusobacterium_nucleatum,Eisenbergiella_massiliensis,177.948,443.938,265.99,149.48,2/28
taxa,Granulicatella_adiacens,Dialister_pneumosintes,91.512,357.283,265.771,290.42,2/28
taxa,Fusobacterium_nucleatum,Bifidobacterium_dentium,177.948,443.539,265.592,149.25,2/28
taxa,Fusobacterium_nucleatum,GGB4585_SGB6340,177.948,443.415,265.468,149.18,2/28
taxa,Fusobacterium_nucleatum,Mogibacterium_diversum,177.948,443.415,265.467,149.18,2/28
taxa,Fusobacterium_nucleatum,Prevotella_sp_885,177.948,443.343,265.396,149.14,2/28
taxa,Fusobacterium_nucleatum,Fusicatenibacter_saccharivorans,177.948,443.18,265.233,149.05,2/28
taxa,Fusobacterium_nucleatum,Streptococcus_sanguinis,177.948,442.892,264.945,148.89,2/28
taxa,Fusobacterium_nucleatum,Clostridium_symbiosum,177.948,442.853,264.906,148.87,2/28
taxa,Fusobacterium_nucleatum,Alistipes_shahii,177.948,442.552,264.605,148.7,2/28
taxa,Fusobacterium_nucleatum,GGB9633_SGB15091,177.948,442.546,264.599,148.69,2/28
taxa,Fusobacterium_nucleatum,Haemophilus_sputorum,177.948,442.368,264.42,148.59,2/28
taxa,Fusobacterium_nucleatum,Alistipes_putredinis,177.948,442.347,264.399,148.58,2/28
taxa,Fusobacterium_nucleatum,Ruminococcus_bicirculans,177.948,442.122,264.175,148.46,2/28
taxa,Solobacterium_SGB6833,Dialister_pneumosintes,98.376,362.456,264.08,268.44,2/28
taxa,Fusobacterium_nucleatum,Lachnospiraceae_bacterium,177.948,441.948,264.0,148.36,2/28
taxa,Fusobacterium_nucleatum,Ruminococcus_lactaris,177.948,441.856,263.908,148.31,2/28
taxa,Fusobacterium_nucleatum,Eggerthellaceae_unclassified_SGB14341,177.948,441.77,263.822,148.26,2/28
taxa,Fusobacterium_nucleatum,Streptococcus_parasanguinis,177.948,441.754,263.806,148.25,2/28
taxa,Fusobacterium_nucleatum,Fusobacterium_naviforme,177.948,441.73,263.782,148.24,2/28
